document_id,rule_id,classification,reason,rank,rules,rule_count,fiscal_year,company_code,document_number,document_type,posting_date,business_process,source,created_by,approved_by
2ac6461a-d5b8-476d-9482-b027df731922,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-018229,DR,2022-07-14 13:31:07,O2C,automated,AHAYAS024,SYSTEM_AUTO_APPROVED
a4a050d1-8489-4b81-a76c-ffd41bc16303,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-018476,KR,2022-07-18 15:12:58,P2P,automated,SCORTS039,SYSTEM_AUTO_APPROVED
8eec1d4e-7264-4e8d-90d1-b399912be96a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019060,KR,2022-07-25 21:06:29,P2P,recurring,LYOUNG017,SSCOTT018
4f9150ca-95dd-4444-9a84-461cd00faf4a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019107,SA,2022-07-25 16:09:03,R2R,manual,RPILLA011,SSCOTT018
f00ca30e-4264-4973-a925-4b8f451247f7,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019196,KR,2022-07-26 13:26:41,P2P,automated,EMITCH012,GSNCHE019
66981ca7-46b1-4f6c-b7e9-0dd5a885b75e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019556,KR,2022-07-29 14:03:48,P2P,recurring,SMEDIN006,GJOSHI020
b06394e7-aad4-4b75-b007-8972587d63c1,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019615,SA,2022-07-29 15:23:53,R2R,manual,WHILL005,GSNCHE019
d954554f-ae2f-4696-827c-67e26bc63e48,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-019643,SA,2022-07-31 16:56:02,R2R,automated,ISNCHE029,SYSTEM_AUTO_APPROVED
d02416bb-e207-45b3-9346-c3fd15f768ec,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020174,HR,2022-08-05 10:03:02,H2R,manual,JMILLE013,GSNCHE019
31a1b281-f1ad-45b3-8a22-18275e55b206,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020183,KR,2022-08-05 15:42:50,P2P,recurring,NSCHRD002,SSCOTT018
3bd7c160-167c-45bc-af32-cd48599066aa,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020372,SA,2022-08-08 18:18:04,R2R,automated,LMARTI014,GSNCHE019
d023dce0-d4e6-400b-94c6-0b11825d8f9e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020504,SA,2022-08-09 09:31:32,R2R,automated,ARIVER016,SSCOTT018
a16251a9-6902-4687-989e-909f8a40ebcd,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020571,KR,2022-08-10 10:48:00,P2P,automated,EMITCH012,GSNCHE019
c6a55c7e-1cea-4ae3-b61e-61af946242f1,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020688,KR,2022-08-11 09:25:03,P2P,interface,ELAMBE004,GJOSHI020
eba7a6c0-31ad-44bd-a1dd-e07623cc7362,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-020808,KR,2022-08-12 13:17:51,P2P,interface,GJACKS003,GJOSHI020
42be49f0-0398-4e67-8a2f-1d43c3071897,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-021299,SA,2022-08-18 08:58:49,R2R,automated,JMEIER032,SYSTEM_AUTO_APPROVED
bc8b599a-732f-4bea-9234-8cb680de744a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-021316,SA,2022-08-18 17:24:25,R2R,automated,ELAMBE004,GJOSHI020
964fbc3a-7941-4eca-875a-b5375df12dd2,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-021827,KR,2022-08-25 19:32:33,P2P,recurring,STHAKU007,SYSTEM_AUTO_APPROVED
205644d0-7343-4f79-b8e7-dcdb048fc629,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-022011,DR,2022-08-29 17:56:45,O2C,interface,ELAMBE004,SSCOTT018
39e587d0-d1d6-4141-9699-45ee8fb96cf5,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-022104,KR,2022-08-29 09:51:59,P2P,automated,ELAMBE004,GJOSHI020
404f3a5d-79dd-450a-ad7a-d1d09c3c68e1,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-022471,KR,2022-08-31 15:16:52,P2P,interface,RPILLA011,GSNCHE019
5b1bd2d5-9d39-403b-ad89-4cb9ef6be50e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-022542,SA,2022-08-31 14:57:18,R2R,automated,ISNCHE029,SYSTEM_AUTO_APPROVED
60b7f9db-2ddb-4db2-8283-bb437cf94b9e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-022863,KR,2022-09-05 16:36:01,P2P,automated,SCORTS039,SYSTEM_AUTO_APPROVED
71a83df3-c2e1-4712-9e38-8f46548dab88,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-023128,AA,2022-09-08 10:30:54,A2R,interface,GJACKS003,SSCOTT018
6f394ed9-ad5b-4928-8560-7b9471eb303b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-023475,DR,2022-09-13 10:08:28,O2C,automated,SNGUYE034,SYSTEM_AUTO_APPROVED
bee75691-9cfd-4f37-bd8b-8b27a6907caf,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-023487,DR,2022-09-13 11:36:44,O2C,automated,LWRIGH026,AGUERR065
8f61c383-2529-49f7-9af5-84f1028e5ba7,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-023567,DR,2022-09-14 19:54:25,O2C,recurring,JMILLE013,SYSTEM_AUTO_APPROVED
37ac0d4a-a27d-4c2c-8f59-5354331f0684,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-023712,KR,2022-09-15 15:08:12,P2P,automated,LYOUNG017,GJOSHI020
465bce10-afae-4b87-b5ab-4aacaaf918f4,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-025225,KR,2022-09-28 16:34:00,P2P,recurring,ELAMBE004,SSCOTT018
323b8912-674e-4937-bb24-ee088655df79,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-025572,SA,2022-09-29 10:41:37,R2R,manual,STHAKU007,GSNCHE019
910f6a9f-339e-4721-91a8-7efe9d6cb912,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-025912,KR,2022-10-03 10:11:27,P2P,automated,MNAKAG027,SYSTEM_AUTO_APPROVED
42548805-9593-458b-96de-425fcfbdb3e9,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026025,KR,2022-10-04 17:15:13,P2P,automated,ISNCHE029,SYSTEM_AUTO_APPROVED
be2f1ba0-9b75-47f4-a06d-149630aba0cb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026065,KR,2022-10-04 12:11:58,P2P,automated,TMEYER021,AGUERR065
bc005989-0472-4a2a-9243-24f9177f3308,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026197,KR,2022-10-05 08:54:20,P2P,recurring,GJOSHI020,SSCOTT018
0f085d42-3505-485c-8f2e-3e38c4733181,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026793,DR,2022-10-13 14:37:50,O2C,automated,SKRGER038,SYSTEM_AUTO_APPROVED
e8d9d636-c918-4401-86bc-11bc561f1711,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026826,HR,2022-10-13 10:55:07,H2R,automated,JMILLE013,GSNCHE019
21800900-e353-4497-ab35-46cd924a740b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026973,KZ,2022-10-14 16:12:52,TRE,automated,LYOUNG017,GSNCHE019
b76da46d-bce9-440e-9ca7-564de1095c8c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026990,SA,2022-10-14 09:51:39,R2R,automated,GSNCHE019,GJOSHI020
4f703c64-1cf9-4dc2-999e-db5f6a5ad381,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-026996,KR,2022-10-15 09:44:27,P2P,interface,SSCOTT018,GSNCHE019
c63607ff-86b7-40ae-b55a-85babce5bb3e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-027178,HR,2022-10-18 18:25:25,H2R,interface,SMEDIN006,SSCOTT018
d3fead9f-ad64-4d65-a38b-8e2f47784ac5,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-027206,KR,2022-10-18 13:16:52,P2P,interface,ELAMBE004,GJOSHI020
0fdb9769-a01e-460f-a5a2-42c3c990130c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-027371,KR,2022-10-20 18:37:31,P2P,interface,RPILLA011,GSNCHE019
e037b3fb-dd24-4b2b-a2f1-f5305720bec9,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028156,AA,2022-10-30 15:13:47,A2R,recurring,PSANCH010,AGUERR065
0e2ccd9e-76c4-41c4-adf1-65e50c1418e8,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028282,KR,2022-10-31 08:42:51,P2P,recurring,ELAMBE004,GJOSHI020
427ef8a2-66ca-43c3-9ea6-27d96bd1333a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028293,KR,2022-10-31 13:53:36,P2P,automated,JMEIER032,SYSTEM_AUTO_APPROVED
e981fabf-cc6c-4da0-ac24-c7a387ccc5ce,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028339,KR,2022-10-31 14:59:22,P2P,automated,SNGUYE034,AGUERR065
c201a494-eed7-49ce-bf9a-cbc53d4f565b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028408,SA,2022-10-31 10:58:35,R2R,recurring,SMEDIN006,SYSTEM_AUTO_APPROVED
39c5f1f8-a71b-4428-bf7d-44e9cc2546d0,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028479,KR,2022-11-01 17:34:53,P2P,interface,JRIVER001,GSNCHE019
4c074820-28fc-4b81-8eb4-6160fa698f00,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-028714,KR,2022-11-03 10:36:58,P2P,interface,LMARTI014,GJOSHI020
158ffe28-98f5-4842-9abb-445151ebc59e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-029044,KR,2022-11-08 10:14:50,P2P,interface,SBECKE009,GJOSHI020
c96b3332-5c17-4614-8f66-a39811e5fea0,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-029175,AA,2022-11-10 15:29:50,A2R,automated,JRIVER001,SSCOTT018
84ec9764-295a-44be-85fd-86b2d3a91c7f,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-029327,KR,2022-11-11 16:04:54,P2P,automated,SBECKE009,GJOSHI020
4a6f1bdd-8d3e-48a0-9a70-a79b1fe5f391,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C001,C001-2022-029727,KR,2022-11-16 15:31:46,P2P,automated,STHOMA036,SYSTEM_AUTO_APPROVED
12a7e8fa-454f-43ff-80eb-eba3f41c5c72,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-000192,KR,2022-01-04 14:19:51,P2P,interface,RPILLA011,LYOUNG017
0d2dd1c5-17b2-492e-b691-f9eb20dad16f,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-000419,SA,2022-01-06 14:35:10,R2R,automated,MTORRE037,AGUERR065
5362567e-7fb9-4162-833a-8fa8f3375471,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-000489,KR,2022-01-07 09:30:24,P2P,recurring,ARIVER016,SYSTEM_AUTO_APPROVED
d6f3687c-4464-4d3f-bfc4-c22dc84e834d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-000725,KR,2022-01-11 09:14:14,P2P,recurring,GJACKS003,SSCOTT018
442bcdb7-7006-45c9-86a6-5aba27bfd882,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-001525,SA,2022-01-20 14:46:35,R2R,automated,MCAMPB022,SYSTEM_AUTO_APPROVED
c99a5d2c-ab97-451e-8659-5629afad18f4,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-001610,KR,2022-01-21 10:33:25,P2P,recurring,STHAKU007,GSNCHE019
04f72c0b-f19d-4421-a09c-6c90d208fb6d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-002172,KR,2022-01-28 13:04:41,P2P,recurring,SBECKE009,AGUERR065
b7c75424-c941-4a68-a83d-0cbbd6a916ea,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-002896,KR,2022-02-04 13:36:25,P2P,recurring,GJOSHI020,GSNCHE019
351501df-63f4-47ec-bd64-64d76ae52566,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-003025,KR,2022-02-07 08:40:54,P2P,automated,PSANCH010,SSCOTT018
20e35327-a42d-4148-986b-d692419ba521,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-003439,KR,2022-02-11 08:54:35,P2P,recurring,GJACKS003,AGUERR065
e23a71aa-6b77-4af8-8555-4906c1053ed7,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-003494,SA,2022-02-11 13:09:09,R2R,automated,SCORTS039,SYSTEM_AUTO_APPROVED
98f26fdf-171a-441f-9677-2d68a3cd3108,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-003814,KR,2022-02-16 09:05:45,P2P,automated,YFAN040,SYSTEM_AUTO_APPROVED
4d001780-9b91-4eee-abf4-522d190bb531,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-003889,KR,2022-02-17 16:10:37,P2P,automated,PSANCH010,SSCOTT018
774ffce4-c18e-4d01-8f3f-cd0549626e16,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-004321,DR,2022-02-23 13:25:25,O2C,recurring,EFERNN008,SSCOTT018
447a8edd-134e-48d8-937e-5d314b4f2544,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-004506,SA,2022-02-24 23:12:32,R2R,automated,BRIVER033,SYSTEM_AUTO_APPROVED
ae776e23-fec7-4818-a6fe-ba279f530326,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-004597,HR,2022-02-25 10:10:06,H2R,manual,GJACKS003,SSCOTT018
6cdec1f9-8c02-4ce0-8075-0d06a240eea6,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005094,KR,2022-03-02 09:51:28,P2P,interface,JRIVER001,GSNCHE019
49a0f1c3-b452-4fc9-b0b7-f80b1c03704f,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005239,KR,2022-03-03 16:44:27,P2P,automated,GJOSHI020,SSCOTT018
898880f3-55ee-4ce8-b84c-e05d26d80c9d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005548,HR,2022-03-08 15:03:57,H2R,automated,JMILLE013,SSCOTT018
3340bcf5-4a02-4a0f-98b4-0e7cdbfb5e00,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005586,SA,2022-03-08 14:25:43,R2R,interface,SSCOTT018,GSNCHE019
bdf1bc34-750c-4f13-854e-17e0f1cbf0fa,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005732,DR,2022-03-10 18:00:18,O2C,automated,SNGUYE034,AGUERR065
f6d25451-4eb9-4cdd-aa07-b3290f045b0c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-005773,KR,2022-03-10 10:04:28,P2P,recurring,JRIVER001,SSCOTT018
e84d56be-8582-4d45-a832-b79ee7965ef5,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-006446,KZ,2022-03-18 15:23:49,TRE,automated,RPILLA011,GSNCHE019
019c504d-6337-45f4-84da-68fd8ef85501,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-006659,KR,2022-03-22 10:05:11,P2P,automated,ISNCHE029,AGUERR065
351a183f-4901-4094-813e-4e9d96cae7b4,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-007110,HR,2022-03-25 17:44:57,H2R,manual,GSNCHE019,GJOSHI020
94ce8a99-5e54-4bbd-b860-c29e6906a4da,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-007115,HR,2022-03-25 18:09:37,H2R,manual,ARIVER016,SSCOTT018
e07d6e01-3ecf-418a-ade9-bfb67f62f47d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-007656,DR,2022-03-29 11:32:41,O2C,recurring,EMITCH012,ARIVER016
8f1dd61a-2847-469b-ba41-ae4a6c7e0417,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-007977,KR,2022-03-30 09:19:52,P2P,recurring,SMEDIN006,AGUERR065
0d682441-d023-46f0-b61e-1c250f9fc5ac,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-008730,DR,2022-04-06 18:20:41,O2C,recurring,EMITCH012,GSNCHE019
07bcb64b-5a8a-4c26-b2f4-8b230585286b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-008912,SA,2022-04-07 13:10:16,R2R,automated,LALLEN035,SYSTEM_AUTO_APPROVED
9d211416-059a-4aee-a7a0-7e272c5a06cf,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-008922,SA,2022-04-07 14:14:16,R2R,automated,HMUOZ015,SSCOTT018
31c79776-d2a8-4e12-9959-5122accd2fde,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-008980,KR,2022-04-08 03:34:04,P2P,automated,SYSTEM,SYSTEM_AUTO_APPROVED
c0837eb9-d95a-420c-8340-e337afacb7cc,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-009264,KR,2022-04-12 15:33:17,P2P,recurring,SSCOTT018,SYSTEM_AUTO_APPROVED
908af817-05f7-4dc6-b2eb-f05c202e8b9e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-009527,DR,2022-04-15 11:27:56,O2C,automated,YFAN040,SYSTEM_AUTO_APPROVED
0df2fee0-6f41-43aa-b717-30cce08ad372,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-010037,SA,2022-04-21 17:08:48,R2R,recurring,LMARTI014,SSCOTT018
05294965-d3fa-4903-af6d-02f7e48092d3,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-010192,DR,2022-04-25 17:30:55,O2C,recurring,JRIVER001,AGUERR065
ff5e326d-000b-4591-8a42-78bdfef2009c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-010279,KR,2022-04-25 10:25:55,P2P,recurring,EFERNN008,SSCOTT018
ac98d49d-c6a6-4157-8cf7-c4fbd923f554,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-010923,WE,2022-04-30 03:34:04,P2P,automated,SYSTEM,SYSTEM_AUTO_APPROVED
029aeaa0-1239-4c5a-ab33-41ec28c46cfa,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-011010,KR,2022-05-02 13:11:16,P2P,automated,SCORTS039,SYSTEM_AUTO_APPROVED
a91593c9-1ca6-4804-9562-1f4bf993bda4,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-011197,SA,2022-05-03 16:20:59,R2R,manual,RPILLA011,SSCOTT018
22f30157-0e63-4552-b12b-3d47dacf5156,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-011259,KR,2022-05-04 18:03:50,P2P,automated,TMEYER021,SYSTEM_AUTO_APPROVED
9bf0d941-4e50-4327-93f9-76aded85fdeb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2022,C002,C002-2022-011506,WE,2022-05-07 03:34:04,P2P,automated,SYSTEM,SYSTEM_AUTO_APPROVED
